source,target
Low SDI,Syria
Somalia,Syria
Comoros,Syria
Wales,Syria
Macedonia,Syria
Congo,Syria
Cambodia,Syria
Djibouti,Syria
Ireland,Syria
Peru,Syria
Afghanistan,Syria
Democratic Republic of Congo,Syria
Mauritania,Syria
Mali,Syria
Saint Lucia,Syria
Bosnia and Herzegovina,Syria
Spain,Syria
Montenegro,Syria
Vietnam,Syria
United Kingdom,Syria
Yemen,Syria
Bhutan,Syria
Algeria,Syria
Scotland,Syria
Brazil,Syria
Sudan,Syria
Jordan,Syria
Nigeria,Syria
North Korea,Syria
New Zealand,Syria
Central Sub-Saharan Africa,Syria
Australasia,Syria
High SDI,Syria
High-income,Syria
Nicaragua,Syria
North Africa and Middle East,Syria
Canada,Syria
Iran,Syria
Tropical Latin America,Syria
Israel,Syria
Turkey,Syria
England,Syria
Australia,Syria
Oman,Syria
South Sudan,Syria
Myanmar,Syria
Thailand,Syria
Southern Latin America,Syria
Grenada,Syria
Bermuda,Syria
Morocco,Syria
Sub-Saharan Africa,Syria
Barbados,Syria
Bolivia,Syria
Italy,Syria
El Salvador,Syria
Belarus,Syria
Indonesia,Syria
Qatar,Syria
Andorra,Syria
Honduras,Syria
Bahrain,Syria
Netherlands,Syria
Russia,Syria
Malaysia,Syria
Tanzania,Syria
Haiti,Syria
Somalia,Democratic Republic of Congo
Grenada,Democratic Republic of Congo
Turkey,Democratic Republic of Congo
Cambodia,Democratic Republic of Congo
Algeria,Democratic Republic of Congo
Djibouti,Democratic Republic of Congo
Bhutan,Democratic Republic of Congo
Comoros,Democratic Republic of Congo
Congo,Democratic Republic of Congo
High-income,Democratic Republic of Congo
North Korea,Democratic Republic of Congo
North Africa and Middle East,Democratic Republic of Congo
Tanzania,Democratic Republic of Congo
Australia,Democratic Republic of Congo
Low SDI,Democratic Republic of Congo
Oman,Democratic Republic of Congo
Russia,Democratic Republic of Congo
Macedonia,Democratic Republic of Congo
Palestine,Democratic Republic of Congo
South Sudan,Democratic Republic of Congo
Bahrain,Democratic Republic of Congo
Jordan,Democratic Republic of Congo
Mauritania,Democratic Republic of Congo
Ireland,Democratic Republic of Congo
Bosnia and Herzegovina,Democratic Republic of Congo
Italy,Democratic Republic of Congo
El Salvador,Democratic Republic of Congo
Sudan,Democratic Republic of Congo
High SDI,Democratic Republic of Congo
Haiti,Democratic Republic of Congo
Scotland,Democratic Republic of Congo
Mali,Democratic Republic of Congo
Peru,Democratic Republic of Congo
Montenegro,Democratic Republic of Congo
Tropical Latin America,Democratic Republic of Congo
Qatar,Democratic Republic of Congo
Australasia,Democratic Republic of Congo
Southern Latin America,Democratic Republic of Congo
Wales,Democratic Republic of Congo
Indonesia,Democratic Republic of Congo
Canada,Democratic Republic of Congo
Nigeria,Democratic Republic of Congo
Yemen,Democratic Republic of Congo
Barbados,Democratic Republic of Congo
Uganda,Democratic Republic of Congo
Israel,Democratic Republic of Congo
Andorra,Democratic Republic of Congo
Thailand,Democratic Republic of Congo
Bermuda,Democratic Republic of Congo
Malaysia,Democratic Republic of Congo
Bolivia,Democratic Republic of Congo
Spain,Democratic Republic of Congo
Sub-Saharan Africa,Democratic Republic of Congo
Morocco,Democratic Republic of Congo
Afghanistan,Democratic Republic of Congo
Eastern Europe,Democratic Republic of Congo
Nicaragua,Democratic Republic of Congo
Vietnam,Democratic Republic of Congo
Brazil,Democratic Republic of Congo
England,Democratic Republic of Congo
United Kingdom,Democratic Republic of Congo
Belarus,Democratic Republic of Congo
Netherlands,Democratic Republic of Congo
Saint Lucia,Democratic Republic of Congo
Central Sub-Saharan Africa,Democratic Republic of Congo
Myanmar,Democratic Republic of Congo
Honduras,Democratic Republic of Congo
New Zealand,Democratic Republic of Congo
Iran,Democratic Republic of Congo
High SDI,Yemen
Grenada,Yemen
El Salvador,Yemen
South Sudan,Yemen
Honduras,Yemen
Australia,Yemen
Turkey,Yemen
Jordan,Yemen
Algeria,Yemen
Southern Latin America,Yemen
Spain,Yemen
Australasia,Yemen
Netherlands,Yemen
Malaysia,Yemen
Haiti,Yemen
Canada,Yemen
North Africa and Middle East,Yemen
Russia,Yemen
Oman,Yemen
Bermuda,Yemen
Mauritania,Yemen
Saint Lucia,Yemen
Low SDI,Yemen
Tanzania,Yemen
Scotland,Yemen
Thailand,Yemen
North Korea,Yemen
Afghanistan,Yemen
Indonesia,Yemen
Sub-Saharan Africa,Yemen
Somalia,Yemen
Barbados,Yemen
Bosnia and Herzegovina,Yemen
Ireland,Yemen
England,Yemen
Myanmar,Yemen
Bolivia,Yemen
Tropical Latin America,Yemen
High-income,Yemen
Nicaragua,Yemen
Qatar,Yemen
Montenegro,Yemen
Cambodia,Yemen
United Kingdom,Yemen
Central Sub-Saharan Africa,Yemen
Belarus,Yemen
Andorra,Yemen
Brazil,Yemen
Palestine,Yemen
Djibouti,Yemen
Mali,Yemen
Comoros,Yemen
Uganda,Yemen
Bhutan,Yemen
New Zealand,Yemen
Morocco,Yemen
Eastern Europe,Yemen
Bahrain,Yemen
Congo,Yemen
Italy,Yemen
Macedonia,Yemen
Wales,Yemen
Israel,Yemen
Nigeria,Yemen
Iran,Yemen
Sudan,Yemen
Vietnam,Yemen
Peru,Yemen
Uganda,Wales
Montenegro,Wales
Oman,Wales
Spain,Wales
Central Sub-Saharan Africa,Wales
Andorra,Wales
Iran,Wales
Southern Latin America,Wales
Caribbean,Wales
Bahrain,Wales
Russia,Wales
Indonesia,Wales
Ireland,Wales
Bosnia and Herzegovina,Wales
Nigeria,Wales
Saint Lucia,Wales
Barbados,Wales
El Salvador,Wales
Bhutan,Wales
Djibouti,Wales
Peru,Wales
Haiti,Wales
New Zealand,Wales
England,Wales
Brazil,Wales
Afghanistan,Wales
Somalia,Wales
Mali,Wales
North Korea,Wales
Turkey,Wales
Vietnam,Wales
North Africa and Middle East,Wales
Macedonia,Wales
Jordan,Wales
Algeria,Wales
Grenada,Wales
Sub-Saharan Africa,Wales
Sudan,Wales
Australasia,Wales
Palestine,Wales
Tanzania,Wales
Bermuda,Wales
High SDI,Wales
Australia,Wales
Belgium,Wales
Israel,Wales
Netherlands,Wales
United Kingdom,Wales
Honduras,Wales
Italy,Wales
Bolivia,Wales
Scotland,Wales
Low SDI,Wales
Nicaragua,Wales
South Sudan,Wales
Mauritania,Wales
High-income,Wales
Eastern Europe,Wales
Thailand,Wales
Canada,Wales
Comoros,Wales
Morocco,Wales
Southeast Asia,Wales
Qatar,Wales
Belarus,Wales
Tropical Latin America,Wales
Myanmar,Wales
Cambodia,Wales
Malaysia,Wales
Congo,Wales
Russia,Algeria
Sub-Saharan Africa,Algeria
Central Sub-Saharan Africa,Algeria
North Korea,Algeria
Australasia,Algeria
Jordan,Algeria
Malaysia,Algeria
Southeast Asia,Algeria
Nigeria,Algeria
Uganda,Algeria
Palestine,Algeria
Barbados,Algeria
Iran,Algeria
Canada,Algeria
Southern Latin America,Algeria
Haiti,Algeria
Honduras,Algeria
Italy,Algeria
Caribbean,Algeria
High SDI,Algeria
Saint Lucia,Algeria
Grenada,Algeria
Tropical Latin America,Algeria
Andorra,Algeria
High-income,Algeria
Myanmar,Algeria
Afghanistan,Algeria
Montenegro,Algeria
Qatar,Algeria
Australia,Algeria
South Sudan,Algeria
Cambodia,Algeria
New Zealand,Algeria
Brazil,Algeria
Morocco,Algeria
Mali,Algeria
Bhutan,Algeria
North Africa and Middle East,Algeria
Netherlands,Algeria
Bosnia and Herzegovina,Algeria
Thailand,Algeria
Vietnam,Algeria
Sudan,Algeria
Mauritania,Algeria
Macedonia,Algeria
Zambia,Algeria
Belarus,Algeria
Nicaragua,Algeria
Bahrain,Algeria
Turkey,Algeria
Bermuda,Algeria
Somalia,Algeria
Indonesia,Algeria
Ireland,Algeria
Congo,Algeria
Spain,Algeria
United Kingdom,Algeria
England,Algeria
Eastern Europe,Algeria
Tanzania,Algeria
Comoros,Algeria
Bolivia,Algeria
Israel,Algeria
Scotland,Algeria
Belgium,Algeria
Djibouti,Algeria
El Salvador,Algeria
Low SDI,Algeria
Oman,Algeria
Peru,Algeria
Oman,South Sudan
Bhutan,South Sudan
Jordan,South Sudan
Congo,South Sudan
Morocco,South Sudan
Central Sub-Saharan Africa,South Sudan
Barbados,South Sudan
Spain,South Sudan
Scotland,South Sudan
Brazil,South Sudan
Israel,South Sudan
Bosnia and Herzegovina,South Sudan
Canada,South Sudan
Netherlands,South Sudan
Caribbean,South Sudan
Nicaragua,South Sudan
Belgium,South Sudan
Australasia,South Sudan
Zambia,South Sudan
Low SDI,South Sudan
North Korea,South Sudan
Qatar,South Sudan
Mali,South Sudan
Australia,South Sudan
Tanzania,South Sudan
United Kingdom,South Sudan
Eastern Europe,South Sudan
Vietnam,South Sudan
Southern Latin America,South Sudan
High SDI,South Sudan
Bermuda,South Sudan
Somalia,South Sudan
Macedonia,South Sudan
Thailand,South Sudan
New Zealand,South Sudan
Cambodia,South Sudan
Myanmar,South Sudan
Iran,South Sudan
Uganda,South Sudan
Andorra,South Sudan
North Africa and Middle East,South Sudan
Malaysia,South Sudan
Sub-Saharan Africa,South Sudan
Montenegro,South Sudan
Bolivia,South Sudan
Comoros,South Sudan
Grenada,South Sudan
Ireland,South Sudan
Italy,South Sudan
Palestine,South Sudan
Oceania,South Sudan
Tropical Latin America,South Sudan
England,South Sudan
Peru,South Sudan
High-income,South Sudan
Afghanistan,South Sudan
Russia,South Sudan
El Salvador,South Sudan
Belarus,South Sudan
Sudan,South Sudan
Honduras,South Sudan
Nepal,South Sudan
Saint Lucia,South Sudan
Turkey,South Sudan
Haiti,South Sudan
Djibouti,South Sudan
Mauritania,South Sudan
Bahrain,South Sudan
Southeast Asia,South Sudan
Indonesia,South Sudan
Nigeria,South Sudan
Afghanistan,Oman
Mauritania,Oman
Bermuda,Oman
Palestine,Oman
Grenada,Oman
Thailand,Oman
Oceania,Oman
Sudan,Oman
Australia,Oman
North Africa and Middle East,Oman
Comoros,Oman
Southeast Asia,Oman
Bhutan,Oman
Vietnam,Oman
Central Sub-Saharan Africa,Oman
Zambia,Oman
Malaysia,Oman
El Salvador,Oman
Jordan,Oman
Scotland,Oman
Honduras,Oman
Haiti,Oman
Andorra,Oman
Spain,Oman
Bahrain,Oman
Myanmar,Oman
Bolivia,Oman
Djibouti,Oman
Tropical Latin America,Oman
Congo,Oman
Tanzania,Oman
Bosnia and Herzegovina,Oman
Indonesia,Oman
New Zealand,Oman
High SDI,Oman
High-income,Oman
Cambodia,Oman
England,Oman
Morocco,Oman
Qatar,Oman
Caribbean,Oman
Low SDI,Oman
Mali,Oman
Southern Latin America,Oman
North Korea,Oman
Somalia,Oman
Canada,Oman
Belarus,Oman
Sub-Saharan Africa,Oman
Australasia,Oman
Nepal,Oman
Macedonia,Oman
Nigeria,Oman
Peru,Oman
Saint Lucia,Oman
Uganda,Oman
Eastern Europe,Oman
Netherlands,Oman
Brazil,Oman
United Kingdom,Oman
Montenegro,Oman
Ireland,Oman
Iran,Oman
Turkey,Oman
Russia,Oman
Nicaragua,Oman
Belgium,Oman
Barbados,Oman
Israel,Oman
Italy,Oman
Myanmar,Mali
Oceania,Mali
Malaysia,Mali
Israel,Mali
Iran,Mali
New Zealand,Mali
El Salvador,Mali
Djibouti,Mali
Barbados,Mali
Andorra,Mali
Australasia,Mali
Bosnia and Herzegovina,Mali
Nigeria,Mali
Eastern Europe,Mali
Honduras,Mali
Vietnam,Mali
Southeast Asia,Mali
Bermuda,Mali
Uganda,Mali
Palestine,Mali
Netherlands,Mali
North Korea,Mali
Italy,Mali
Congo,Mali
Caribbean,Mali
Spain,Mali
Morocco,Mali
Canada,Mali
Tropical Latin America,Mali
United Kingdom,Mali
Southern Latin America,Mali
Indonesia,Mali
Sudan,Mali
Zambia,Mali
Comoros,Mali
Thailand,Mali
Haiti,Mali
Nepal,Mali
Jordan,Mali
Qatar,Mali
Macedonia,Mali
Montenegro,Mali
Bahrain,Mali
Low SDI,Mali
Ireland,Mali
Belgium,Mali
Cambodia,Mali
Sub-Saharan Africa,Mali
Nicaragua,Mali
Russia,Mali
Mauritania,Mali
Tanzania,Mali
Somalia,Mali
North Africa and Middle East,Mali
High SDI,Mali
Brazil,Mali
Belarus,Mali
Bhutan,Mali
Turkey,Mali
Saint Lucia,Mali
Grenada,Mali
Central Sub-Saharan Africa,Mali
Bolivia,Mali
High-income,Mali
England,Mali
Scotland,Mali
Afghanistan,Mali
Australia,Mali
Peru,Mali
Oceania,Somalia
Spain,Somalia
Barbados,Somalia
Canada,Somalia
New Zealand,Somalia
Morocco,Somalia
Jordan,Somalia
Turkey,Somalia
Iran,Somalia
Caribbean,Somalia
Sub-Saharan Africa,Somalia
Palestine,Somalia
Montenegro,Somalia
Andorra,Somalia
Vietnam,Somalia
Indonesia,Somalia
Tanzania,Somalia
Honduras,Somalia
Central Sub-Saharan Africa,Somalia
Macedonia,Somalia
Nigeria,Somalia
Cambodia,Somalia
Bhutan,Somalia
Saint Lucia,Somalia
Peru,Somalia
Malaysia,Somalia
Nepal,Somalia
Australasia,Somalia
Qatar,Somalia
Bermuda,Somalia
United Kingdom,Somalia
Sudan,Somalia
Netherlands,Somalia
Bosnia and Herzegovina,Somalia
Belarus,Somalia
Nicaragua,Somalia
Uganda,Somalia
Bolivia,Somalia
Grenada,Somalia
El Salvador,Somalia
Southern Latin America,Somalia
Ireland,Somalia
Myanmar,Somalia
High-income,Somalia
Southeast Asia,Somalia
Zambia,Somalia
Congo,Somalia
Brazil,Somalia
Russia,Somalia
Belgium,Somalia
Mauritania,Somalia
Haiti,Somalia
Tropical Latin America,Somalia
England,Somalia
North Korea,Somalia
Low SDI,Somalia
Bahrain,Somalia
Thailand,Somalia
Afghanistan,Somalia
North Africa and Middle East,Somalia
Comoros,Somalia
Djibouti,Somalia
Scotland,Somalia
Italy,Somalia
Eastern Europe,Somalia
Israel,Somalia
Australia,Somalia
High SDI,Somalia
North Africa and Middle East,Djibouti
Vietnam,Djibouti
Mauritania,Djibouti
Zambia,Djibouti
Low SDI,Djibouti
Nicaragua,Djibouti
Palestine,Djibouti
Haiti,Djibouti
New Zealand,Djibouti
Jordan,Djibouti
Tropical Latin America,Djibouti
England,Djibouti
Italy,Djibouti
Iran,Djibouti
Saint Lucia,Djibouti
Southern Latin America,Djibouti
Morocco,Djibouti
Montenegro,Djibouti
Tanzania,Djibouti
Thailand,Djibouti
Australia,Djibouti
North Korea,Djibouti
Nepal,Djibouti
Comoros,Djibouti
Israel,Djibouti
Grenada,Djibouti
Peru,Djibouti
Bhutan,Djibouti
El Salvador,Djibouti
Honduras,Djibouti
Malaysia,Djibouti
Central Sub-Saharan Africa,Djibouti
Bermuda,Djibouti
Scotland,Djibouti
Cambodia,Djibouti
High-income,Djibouti
Brazil,Djibouti
Bolivia,Djibouti
Afghanistan,Djibouti
Bosnia and Herzegovina,Djibouti
Spain,Djibouti
Belgium,Djibouti
United Kingdom,Djibouti
Andorra,Djibouti
Myanmar,Djibouti
Macedonia,Djibouti
Eastern Europe,Djibouti
Russia,Djibouti
Turkey,Djibouti
Netherlands,Djibouti
Canada,Djibouti
Sudan,Djibouti
Southeast Asia,Djibouti
Caribbean,Djibouti
Congo,Djibouti
Qatar,Djibouti
Sub-Saharan Africa,Djibouti
Uganda,Djibouti
Indonesia,Djibouti
High SDI,Djibouti
Belarus,Djibouti
Bahrain,Djibouti
Ireland,Djibouti
Oceania,Djibouti
Australasia,Djibouti
Barbados,Djibouti
Nigeria,Djibouti
Congo,Barbados
Turkey,Barbados
Nepal,Barbados
High-income,Barbados
Brazil,Barbados
Spain,Barbados
Canada,Barbados
United Kingdom,Barbados
Grenada,Barbados
Thailand,Barbados
Ireland,Barbados
Sub-Saharan Africa,Barbados
Australia,Barbados
Caribbean,Barbados
Nicaragua,Barbados
Australasia,Barbados
Myanmar,Barbados
Malaysia,Barbados
Mauritania,Barbados
Jordan,Barbados
Qatar,Barbados
Low SDI,Barbados
Montenegro,Barbados
Indonesia,Barbados
Palestine,Barbados
Belgium,Barbados
Netherlands,Barbados
Scotland,Barbados
Southern Latin America,Barbados
Peru,Barbados
Morocco,Barbados
England,Barbados
Central Sub-Saharan Africa,Barbados
Macedonia,Barbados
Italy,Barbados
Cambodia,Barbados
Israel,Barbados
Vietnam,Barbados
Andorra,Barbados
North Korea,Barbados
Nigeria,Barbados
Bhutan,Barbados
North Africa and Middle East,Barbados
High SDI,Barbados
Tanzania,Barbados
Belarus,Barbados
Iran,Barbados
Oceania,Barbados
Haiti,Barbados
Eastern Europe,Barbados
Bosnia and Herzegovina,Barbados
Sudan,Barbados
Comoros,Barbados
Southeast Asia,Barbados
Bermuda,Barbados
Russia,Barbados
Bolivia,Barbados
New Zealand,Barbados
Zambia,Barbados
Saint Lucia,Barbados
Afghanistan,Barbados
El Salvador,Barbados
Uganda,Barbados
Honduras,Barbados
Bahrain,Barbados
Tropical Latin America,Barbados
Oceania,Morocco
Australia,Morocco
Jordan,Morocco
El Salvador,Morocco
Zambia,Morocco
North Africa and Middle East,Morocco
Iran,Morocco
Sub-Saharan Africa,Morocco
Belgium,Morocco
Spain,Morocco
Vietnam,Morocco
Honduras,Morocco
Comoros,Morocco
Montenegro,Morocco
Sudan,Morocco
Thailand,Morocco
Qatar,Morocco
Scotland,Morocco
Cambodia,Morocco
Southeast Asia,Morocco
Andorra,Morocco
Netherlands,Morocco
North Korea,Morocco
Nepal,Morocco
Ireland,Morocco
Australasia,Morocco
Canada,Morocco
Bahrain,Morocco
Bermuda,Morocco
Bosnia and Herzegovina,Morocco
Grenada,Morocco
Uganda,Morocco
Nicaragua,Morocco
Mauritania,Morocco
Tropical Latin America,Morocco
New Zealand,Morocco
Italy,Morocco
Congo,Morocco
Central Sub-Saharan Africa,Morocco
Indonesia,Morocco
Peru,Morocco
United Kingdom,Morocco
High-income,Morocco
Brazil,Morocco
Myanmar,Morocco
Caribbean,Morocco
Saint Lucia,Morocco
Southern Latin America,Morocco
Tanzania,Morocco
Palestine,Morocco
Haiti,Morocco
Russia,Morocco
Israel,Morocco
Turkey,Morocco
Eastern Europe,Morocco
High SDI,Morocco
Low SDI,Morocco
Belarus,Morocco
Afghanistan,Morocco
Bhutan,Morocco
Macedonia,Morocco
Malaysia,Morocco
Nigeria,Morocco
England,Morocco
Bolivia,Morocco
Australia,Turkey
United Kingdom,Turkey
Uganda,Turkey
New Zealand,Turkey
Oceania,Turkey
North Africa and Middle East,Turkey
Eastern Europe,Turkey
Israel,Turkey
Zambia,Turkey
Comoros,Turkey
Belarus,Turkey
Montenegro,Turkey
Myanmar,Turkey
Nicaragua,Turkey
Ireland,Turkey
Saint Lucia,Turkey
Macedonia,Turkey
Canada,Turkey
Caribbean,Turkey
Sub-Saharan Africa,Turkey
Qatar,Turkey
Malaysia,Turkey
Bermuda,Turkey
Australasia,Turkey
Haiti,Turkey
Southern Latin America,Turkey
Scotland,Turkey
Central Sub-Saharan Africa,Turkey
Honduras,Turkey
Congo,Turkey
Bahrain,Turkey
Low SDI,Turkey
Nigeria,Turkey
Southeast Asia,Turkey
Peru,Turkey
Mauritania,Turkey
Grenada,Turkey
Afghanistan,Turkey
Cambodia,Turkey
Indonesia,Turkey
Bolivia,Turkey
Tanzania,Turkey
High-income,Turkey
High SDI,Turkey
Brazil,Turkey
Bhutan,Turkey
Jordan,Turkey
Andorra,Turkey
El Salvador,Turkey
North Korea,Turkey
Vietnam,Turkey
Italy,Turkey
Bosnia and Herzegovina,Turkey
Tropical Latin America,Turkey
Iran,Turkey
Spain,Turkey
England,Turkey
Netherlands,Turkey
Sudan,Turkey
Palestine,Turkey
Thailand,Turkey
Belgium,Turkey
Nepal,Turkey
Russia,Turkey
Afghanistan,Indonesia
Russia,Indonesia
Low SDI,Indonesia
Honduras,Indonesia
Thailand,Indonesia
Macedonia,Indonesia
Tanzania,Indonesia
New Zealand,Indonesia
Oceania,Indonesia
Vietnam,Indonesia
North Korea,Indonesia
Andorra,Indonesia
El Salvador,Indonesia
Central Sub-Saharan Africa,Indonesia
Jordan,Indonesia
Ireland,Indonesia
Eastern Europe,Indonesia
Australasia,Indonesia
Netherlands,Indonesia
Southeast Asia,Indonesia
Grenada,Indonesia
Zambia,Indonesia
Israel,Indonesia
Bosnia and Herzegovina,Indonesia
Cambodia,Indonesia
Bhutan,Indonesia
Nepal,Indonesia
Belgium,Indonesia
High SDI,Indonesia
Italy,Indonesia
Nicaragua,Indonesia
Myanmar,Indonesia
Nigeria,Indonesia
United Kingdom,Indonesia
England,Indonesia
Belarus,Indonesia
Bermuda,Indonesia
Uganda,Indonesia
Malaysia,Indonesia
Bolivia,Indonesia
Southern Latin America,Indonesia
Sub-Saharan Africa,Indonesia
Bahrain,Indonesia
Caribbean,Indonesia
Scotland,Indonesia
Tropical Latin America,Indonesia
Sudan,Indonesia
Montenegro,Indonesia
Mauritania,Indonesia
Palestine,Indonesia
Canada,Indonesia
Qatar,Indonesia
Brazil,Indonesia
Spain,Indonesia
Iran,Indonesia
Australia,Indonesia
Haiti,Indonesia
Congo,Indonesia
Saint Lucia,Indonesia
High-income,Indonesia
North Africa and Middle East,Indonesia
Comoros,Indonesia
Peru,Indonesia
Spain,Nigeria
Jordan,Nigeria
Iran,Nigeria
Congo,Nigeria
Belgium,Nigeria
Madagascar,Nigeria
Bermuda,Nigeria
Saint Lucia,Nigeria
Nepal,Nigeria
Nicaragua,Nigeria
Russia,Nigeria
Zambia,Nigeria
Oceania,Nigeria
Bhutan,Nigeria
Israel,Nigeria
Haiti,Nigeria
High SDI,Nigeria
Sudan,Nigeria
Andorra,Nigeria
Grenada,Nigeria
Tropical Latin America,Nigeria
Sub-Saharan Africa,Nigeria
Italy,Nigeria
El Salvador,Nigeria
Eastern Europe,Nigeria
Belarus,Nigeria
Southeast Asia,Nigeria
North Africa and Middle East,Nigeria
Central Sub-Saharan Africa,Nigeria
Southern Latin America,Nigeria
Cambodia,Nigeria
Uganda,Nigeria
Caribbean,Nigeria
Peru,Nigeria
Malaysia,Nigeria
Bahrain,Nigeria
Palestine,Nigeria
Brazil,Nigeria
Scotland,Nigeria
Mauritania,Nigeria
Netherlands,Nigeria
Qatar,Nigeria
Bolivia,Nigeria
Afghanistan,Nigeria
Australasia,Nigeria
England,Nigeria
High-income,Nigeria
Tanzania,Nigeria
Canada,Nigeria
Montenegro,Nigeria
Macedonia,Nigeria
Ireland,Nigeria
Vietnam,Nigeria
North Korea,Nigeria
Bosnia and Herzegovina,Nigeria
Comoros,Nigeria
New Zealand,Nigeria
Low SDI,Nigeria
Thailand,Nigeria
Myanmar,Nigeria
United Kingdom,Nigeria
Australia,Nigeria
Honduras,Nigeria
Peru,North Africa and Middle East
Belgium,North Africa and Middle East
Spain,North Africa and Middle East
Montenegro,North Africa and Middle East
Southeast Asia,North Africa and Middle East
Andorra,North Africa and Middle East
North Korea,North Africa and Middle East
Ireland,North Africa and Middle East
Eastern Europe,North Africa and Middle East
Jordan,North Africa and Middle East
High-income,North Africa and Middle East
Bahrain,North Africa and Middle East
Scotland,North Africa and Middle East
Oceania,North Africa and Middle East
Russia,North Africa and Middle East
Canada,North Africa and Middle East
Qatar,North Africa and Middle East
Iran,North Africa and Middle East
Tanzania,North Africa and Middle East
High SDI,North Africa and Middle East
