source,target
Netherlands,Latin America and Caribbean
Costa Rica,Latin America and Caribbean
Argentina,Latin America and Caribbean
Saudi Arabia,Latin America and Caribbean
Barbados,Latin America and Caribbean
Romania,Latin America and Caribbean
High-middle SDI,Latin America and Caribbean
Egypt,Latin America and Caribbean
Bolivia,Latin America and Caribbean
Canada,Latin America and Caribbean
Andorra,Latin America and Caribbean
Ghana,Latvia
Ethiopia,Latvia
Central African Republic,Latvia
Vietnam,Latvia
Equatorial Guinea,Latvia
Rwanda,Latvia
Eastern Europe,Latvia
Mali,Latvia
Timor,Latvia
Somalia,Latvia
India,Latvia
Central Europe Eastern Europe and Central Asia,Latvia
Mozambique,Latvia
Lesotho,Latvia
Cote d'Ivoire,Latvia
Singapore,Latvia
Southeast Asia East Asia and Oceania,Latvia
Liberia,Latvia
Uganda,Latvia
Central Asia,Latvia
Eritrea,Latvia
Lithuania,Latvia
Mongolia,Latvia
South Asia,Latvia
Botswana,Latvia
Kazakhstan,Latvia
Benin,Latvia
China,Latvia
Guatemala,Latvia
Maldives,Latvia
Papua New Guinea,Latvia
El Salvador,Latvia
Moldova,Latvia
Guinea-Bissau,Latvia
Cameroon,Latvia
Burkina Faso,Latvia
Sao Tome and Principe,Latvia
Togo,Latvia
Nigeria,Latvia
Guinea,Latvia
Ukraine,Latvia
Zimbabwe,Latvia
Kyrgyzstan,Latvia
Israel,Latvia
Western Sub-Saharan Africa,Latvia
Senegal,Latvia
Morocco,Latvia
Central Sub-Saharan Africa,Latvia
Uzbekistan,Latvia
Madagascar,Latvia
Chad,Latvia
South Sudan,Latvia
Niger,Latvia
Gabon,Latvia
Kenya,Latvia
Tajikistan,Latvia
Russia,Latvia
Mauritius,Latvia
East Asia,Latvia
Eastern Sub-Saharan Africa,Latvia
Djibouti,Latvia
Guam,Latvia
Cape Verde,Latvia
Democratic Republic of Congo,Latvia
Tanzania,Latvia
Mauritania,Latvia
Gambia,Latvia
Low-middle SDI,Latvia
Congo,Latvia
Greenland,Latvia
Eswatini,Latvia
Angola,Latvia
Sub-Saharan Africa,Latvia
Sierra Leone,Latvia
Georgia,Latvia
Armenia,Latvia
Finland,Latvia
Estonia,Latvia
Belarus,Latvia
Burundi,Latvia
Turkmenistan,Latvia
Low SDI,Latvia
Sri Lanka,Latvia
Comoros,Lebanon
Latin America and Caribbean,Lebanon
Bahamas,Lebanon
Luxembourg,Lebanon
Brunei,Lebanon
Uruguay,Lebanon
Denmark,Lebanon
Belgium,Lebanon
Montenegro,Lebanon
South Africa,Lebanon
Southern Latin America,Lebanon
Suriname,Lebanon
Sweden,Lebanon
South Korea,Lebanon
Oman,Lebanon
Saint Vincent and the Grenadines,Lebanon
Samoa,Lebanon
Namibia,Lebanon
Algeria,Lebanon
Syria,Lebanon
Jamaica,Lebanon
Middle SDI,Lebanon
Czechia,Lebanon
Northern Mariana Islands,Lebanon
Panama,Lebanon
Qatar,Lebanon
Guyana,Lebanon
Tonga,Lebanon
Dominica,Lebanon
Argentina,Lebanon
Solomon Islands,Lebanon
Taiwan,Lebanon
American Samoa,Lebanon
Haiti,Lebanon
Dominican Republic,Lebanon
Austria,Lebanon
Japan,Lebanon
Southern Sub-Saharan Africa,Lebanon
World,Lebanon
Switzerland,Lebanon
Germany,Lebanon
Malta,Lebanon
Poland,Lebanon
Oceania,Lebanon
Tropical Latin America,Lebanon
Slovakia,Lebanon
High-middle SDI,Lebanon
Southeast Asia,Lebanon
Fiji,Lebanon
Thailand,Lebanon
Yemen,Lebanon
Cyprus,Lebanon
Bolivia,Lebanon
High-income Asia Pacific,Lebanon
Mexico,Lebanon
Italy,Lebanon
Belize,Lebanon
Peru,Lebanon
Australasia,Lebanon
Philippines,Lebanon
Ireland,Lebanon
Marshall Islands,Lebanon
Portugal,Lebanon
Laos,Lebanon
Hungary,Lebanon
Honduras,Lebanon
Pakistan,Lebanon
Grenada,Lebanon
Nepal,Lebanon
Iran,Lebanon
Canada,Lebanon
North Macedonia,Lebanon
United States Virgin Islands,Lebanon
Western Europe,Lebanon
Barbados,Lebanon
Zambia,Lebanon
Indonesia,Lebanon
Chile,Lebanon
Egypt,Lebanon
High-income,Lebanon
Norway,Lebanon
Northern Ireland,Lebanon
Scotland,Lebanon
Puerto Rico,Lebanon
Sudan,Lebanon
Paraguay,Lebanon
Iceland,Lebanon
Kiribati,Lebanon
Ecuador,Lebanon
Bahrain,Lebanon
Bhutan,Lebanon
Romania,Lebanon
Nicaragua,Lebanon
New Zealand,Lebanon
United Kingdom,Lebanon
Jordan,Lebanon
Albania,Lebanon
Palestine,Lebanon
Afghanistan,Lebanon
Micronesia (country),Lebanon
North Africa and Middle East,Lebanon
Colombia,Lebanon
Croatia,Lebanon
France,Lebanon
Saudi Arabia,Lebanon
Andean Latin America,Lebanon
Kuwait,Lebanon
Vanuatu,Lebanon
Malawi,Lebanon
Trinidad and Tobago,Lebanon
Cambodia,Lebanon
North Korea,Lebanon
Andorra,Lebanon
Malaysia,Lebanon
Myanmar,Lebanon
Venezuela,Lebanon
England,Lebanon
Spain,Lebanon
North America,Lebanon
Netherlands,Lebanon
Turkey,Lebanon
Azerbaijan,Lebanon
Serbia,Lebanon
Australia,Lebanon
Central Latin America,Lebanon
Bangladesh,Lebanon
Wales,Lebanon
Saint Lucia,Lebanon
United States,Lebanon
Bulgaria,Lebanon
Central Europe,Lebanon
High SDI,Lebanon
Iraq,Lebanon
Antigua and Barbuda,Lebanon
Brazil,Lebanon
Bermuda,Lebanon
United Arab Emirates,Lebanon
Caribbean,Lebanon
Costa Rica,Lebanon
Greece,Lebanon
Libya,Lebanon
Tunisia,Lebanon
Seychelles,Lebanon
Slovenia,Lebanon
Cuba,Lebanon
Bosnia and Herzegovina,Lebanon
Tajikistan,Lesotho
Belarus,Lesotho
Estonia,Lesotho
Low-middle SDI,Lesotho
Uzbekistan,Lesotho
Ghana,Lesotho
Sri Lanka,Lesotho
Ethiopia,Lesotho
Moldova,Lesotho
Mozambique,Lesotho
Central Asia,Lesotho
Niger,Lesotho
Guatemala,Lesotho
Eastern Sub-Saharan Africa,Lesotho
Botswana,Lesotho
Central African Republic,Lesotho
Uganda,Lesotho
Sierra Leone,Lesotho
Tanzania,Lesotho
Chad,Lesotho
Vietnam,Lesotho
South Asia,Lesotho
Guam,Lesotho
El Salvador,Lesotho
East Asia,Lesotho
Rwanda,Lesotho
Benin,Lesotho
Singapore,Lesotho
Gambia,Lesotho
Kazakhstan,Lesotho
Turkmenistan,Lesotho
Eastern Europe,Lesotho
Western Sub-Saharan Africa,Lesotho
Mauritius,Lesotho
Cameroon,Lesotho
Angola,Lesotho
Georgia,Lesotho
Djibouti,Lesotho
Kyrgyzstan,Lesotho
Burundi,Lesotho
Maldives,Lesotho
Nigeria,Lesotho
Mauritania,Lesotho
Russia,Lesotho
Burkina Faso,Lesotho
Finland,Lesotho
Guinea,Lesotho
Kenya,Lesotho
Cote d'Ivoire,Lesotho
Papua New Guinea,Lesotho
Timor,Lesotho
Congo,Lesotho
Senegal,Lesotho
Mongolia,Lesotho
Somalia,Lesotho
Zimbabwe,Lesotho
Morocco,Lesotho
China,Lesotho
Central Europe Eastern Europe and Central Asia,Lesotho
Liberia,Lesotho
Israel,Lesotho
Latvia,Lesotho
Gabon,Lesotho
Greenland,Lesotho
Togo,Lesotho
Low SDI,Lesotho
Democratic Republic of Congo,Lesotho
Mali,Lesotho
Cape Verde,Lesotho
Eswatini,Lesotho
Madagascar,Lesotho
South Sudan,Lesotho
Lithuania,Lesotho
Armenia,Lesotho
Central Sub-Saharan Africa,Lesotho
Southeast Asia East Asia and Oceania,Lesotho
Sao Tome and Principe,Lesotho
India,Lesotho
Guinea-Bissau,Lesotho
Sub-Saharan Africa,Lesotho
Equatorial Guinea,Lesotho
Eritrea,Lesotho
Ukraine,Lesotho
Central Europe Eastern Europe and Central Asia,Liberia
Tajikistan,Liberia
Sri Lanka,Liberia
Russia,Liberia
Papua New Guinea,Liberia
Estonia,Liberia
Angola,Liberia
Eastern Sub-Saharan Africa,Liberia
Central African Republic,Liberia
Vietnam,Liberia
East Asia,Liberia
Maldives,Liberia
Cape Verde,Liberia
Burundi,Liberia
Niger,Liberia
Sierra Leone,Liberia
Central Asia,Liberia
Kazakhstan,Liberia
Uzbekistan,Liberia
Turkmenistan,Liberia
Israel,Liberia
El Salvador,Liberia
Low SDI,Liberia
Georgia,Liberia
Somalia,Liberia
Mali,Liberia
Eritrea,Liberia
Equatorial Guinea,Liberia
Senegal,Liberia
Guam,Liberia
Gabon,Liberia
Guinea,Liberia
Low-middle SDI,Liberia
Congo,Liberia
Mozambique,Liberia
South Asia,Liberia
Latvia,Liberia
Belarus,Liberia
Mauritania,Liberia
Moldova,Liberia
Mauritius,Liberia
Uganda,Liberia
Guatemala,Liberia
Kyrgyzstan,Liberia
Eswatini,Liberia
Gambia,Liberia
Djibouti,Liberia
Tanzania,Liberia
Western Sub-Saharan Africa,Liberia
South Sudan,Liberia
Singapore,Liberia
Morocco,Liberia
Finland,Liberia
Rwanda,Liberia
Benin,Liberia
Mongolia,Liberia
Armenia,Liberia
Zimbabwe,Liberia
Lithuania,Liberia
Burkina Faso,Liberia
Guinea-Bissau,Liberia
Cameroon,Liberia
Ukraine,Liberia
Cote d'Ivoire,Liberia
Greenland,Liberia
Chad,Liberia
Central Sub-Saharan Africa,Liberia
Sub-Saharan Africa,Liberia
Botswana,Liberia
India,Liberia
Democratic Republic of Congo,Liberia
Sao Tome and Principe,Liberia
Eastern Europe,Liberia
Ghana,Liberia
Madagascar,Liberia
Southeast Asia East Asia and Oceania,Liberia
China,Liberia
Timor,Liberia
Ethiopia,Liberia
Lesotho,Liberia
Nigeria,Liberia
Kenya,Liberia
Togo,Liberia
Vanuatu,Libya
Egypt,Libya
North Africa and Middle East,Libya
Turkey,Libya
Norway,Libya
Luxembourg,Libya
Andorra,Libya
Bosnia and Herzegovina,Libya
Czechia,Libya
Comoros,Libya
High-income Asia Pacific,Libya
United Kingdom,Libya
Serbia,Libya
New Zealand,Libya
Suriname,Libya
Malawi,Libya
Peru,Libya
Uruguay,Libya
Paraguay,Libya
Argentina,Libya
United States Virgin Islands,Libya
Syria,Libya
Spain,Libya
Marshall Islands,Libya
Croatia,Libya
Saint Vincent and the Grenadines,Libya
Oceania,Libya
Jordan,Libya
Mexico,Libya
Northern Mariana Islands,Libya
Lebanon,Libya
Tunisia,Libya
Pakistan,Libya
Southern Sub-Saharan Africa,Libya
Bolivia,Libya
Honduras,Libya
Albania,Libya
Myanmar,Libya
Micronesia (country),Libya
Nepal,Libya
Trinidad and Tobago,Libya
Saudi Arabia,Libya
Venezuela,Libya
Australia,Libya
Costa Rica,Libya
Taiwan,Libya
Qatar,Libya
World,Libya
Bulgaria,Libya
Iceland,Libya
Ireland,Libya
Kiribati,Libya
Sweden,Libya
Montenegro,Libya
Iran,Libya
Samoa,Libya
Puerto Rico,Libya
Germany,Libya
Antigua and Barbuda,Libya
Guyana,Libya
Brazil,Libya
High-income,Libya
Bahamas,Libya
Belgium,Libya
Austria,Libya
Hungary,Libya
Palestine,Libya
South Africa,Libya
Northern Ireland,Libya
Sudan,Libya
Indonesia,Libya
Dominica,Libya
Dominican Republic,Libya
Jamaica,Libya
Malaysia,Libya
Netherlands,Libya
France,Libya
United Arab Emirates,Libya
Central Europe,Libya
Slovenia,Libya
Kuwait,Libya
Portugal,Libya
Nicaragua,Libya
Barbados,Libya
Cambodia,Libya
Thailand,Libya
Laos,Libya
High-middle SDI,Libya
Azerbaijan,Libya
North Macedonia,Libya
Algeria,Libya
Tropical Latin America,Libya
Seychelles,Libya
Saint Lucia,Libya
Bermuda,Libya
North Korea,Libya
Southern Latin America,Libya
Bhutan,Libya
Grenada,Libya
Greece,Libya
Bahrain,Libya
Middle SDI,Libya
Canada,Libya
Fiji,Libya
Yemen,Libya
Scotland,Libya
Slovakia,Libya
Cyprus,Libya
Chile,Libya
Afghanistan,Libya
Southeast Asia,Libya
Solomon Islands,Libya
Namibia,Libya
Andean Latin America,Libya
Panama,Libya
High SDI,Libya
Cuba,Libya
Iraq,Libya
Ecuador,Libya
Australasia,Libya
Zambia,Libya
Italy,Libya
Belize,Libya
England,Libya
Caribbean,Libya
North America,Libya
Central Latin America,Libya
Western Europe,Libya
Poland,Libya
Denmark,Libya
Tonga,Libya
Wales,Libya
United States,Libya
Malta,Libya
Haiti,Libya
Oman,Libya
Brunei,Libya
South Korea,Libya
Japan,Libya
Colombia,Libya
Philippines,Libya
Switzerland,Libya
American Samoa,Libya
Bangladesh,Libya
Latin America and Caribbean,Libya
Romania,Libya
South Sudan,Lithuania
Belarus,Lithuania
Botswana,Lithuania
Senegal,Lithuania
Central Asia,Lithuania
Madagascar,Lithuania
Liberia,Lithuania
Ukraine,Lithuania
Vietnam,Lithuania
Southeast Asia East Asia and Oceania,Lithuania
Low-middle SDI,Lithuania
Rwanda,Lithuania
El Salvador,Lithuania
Ghana,Lithuania
Gabon,Lithuania
Kenya,Lithuania
Guatemala,Lithuania
Guinea,Lithuania
Turkmenistan,Lithuania
Morocco,Lithuania
Lesotho,Lithuania
Kyrgyzstan,Lithuania
Democratic Republic of Congo,Lithuania
Low SDI,Lithuania
Equatorial Guinea,Lithuania
Eastern Sub-Saharan Africa,Lithuania
Cote d'Ivoire,Lithuania
Niger,Lithuania
Uzbekistan,Lithuania
Armenia,Lithuania
Nigeria,Lithuania
Sierra Leone,Lithuania
Central Sub-Saharan Africa,Lithuania
Eastern Europe,Lithuania
Latvia,Lithuania
Cape Verde,Lithuania
Somalia,Lithuania
Georgia,Lithuania
Cameroon,Lithuania
Gambia,Lithuania
Finland,Lithuania
Sao Tome and Principe,Lithuania
Western Sub-Saharan Africa,Lithuania
Togo,Lithuania
Benin,Lithuania
Estonia,Lithuania
Burkina Faso,Lithuania
India,Lithuania
Guinea-Bissau,Lithuania
Mauritania,Lithuania
Burundi,Lithuania
Russia,Lithuania
Papua New Guinea,Lithuania
Congo,Lithuania
Central African Republic,Lithuania
Timor,Lithuania
Mali,Lithuania
Tajikistan,Lithuania
Kazakhstan,Lithuania
Tanzania,Lithuania
Uganda,Lithuania
Greenland,Lithuania
South Asia,Lithuania
Mozambique,Lithuania
Eswatini,Lithuania
Moldova,Lithuania
Sri Lanka,Lithuania
Zimbabwe,Lithuania
Mauritius,Lithuania
Maldives,Lithuania
China,Lithuania
Ethiopia,Lithuania
Central Europe Eastern Europe and Central Asia,Lithuania
Sub-Saharan Africa,Lithuania
Angola,Lithuania
Chad,Lithuania
East Asia,Lithuania
Djibouti,Lithuania
Singapore,Lithuania
Mongolia,Lithuania
Israel,Lithuania
Eritrea,Lithuania
Guam,Lithuania
Singapore,Low SDI
Tajikistan,Low SDI
Lithuania,Low SDI
Morocco,Low SDI
Kyrgyzstan,Low SDI
Lesotho,Low SDI
Gabon,Low SDI
Georgia,Low SDI
Uganda,Low SDI
Madagascar,Low SDI
Mozambique,Low SDI
Tanzania,Low SDI
Guatemala,Low SDI
Congo,Low SDI
Cameroon,Low SDI
Burkina Faso,Low SDI
Finland,Low SDI
Sri Lanka,Low SDI
Cape Verde,Low SDI
Papua New Guinea,Low SDI
Eastern Europe,Low SDI
Sao Tome and Principe,Low SDI
Mali,Low SDI
Democratic Republic of Congo,Low SDI
Armenia,Low SDI
Ukraine,Low SDI
Belarus,Low SDI
Turkmenistan,Low SDI
Equatorial Guinea,Low SDI
Southeast Asia East Asia and Oceania,Low SDI
Guinea,Low SDI
South Asia,Low SDI
Kenya,Low SDI
Uzbekistan,Low SDI
Israel,Low SDI
Latvia,Low SDI
Western Sub-Saharan Africa,Low SDI
Mongolia,Low SDI
Senegal,Low SDI
China,Low SDI
Low-middle SDI,Low SDI
Central Sub-Saharan Africa,Low SDI
Togo,Low SDI
Mauritania,Low SDI
Nigeria,Low SDI
Rwanda,Low SDI
Somalia,Low SDI
Eritrea,Low SDI
Eswatini,Low SDI
Niger,Low SDI
Central African Republic,Low SDI
East Asia,Low SDI
Guam,Low SDI
Ethiopia,Low SDI
Ghana,Low SDI
Vietnam,Low SDI
Cote d'Ivoire,Low SDI
Greenland,Low SDI
Mauritius,Low SDI
Djibouti,Low SDI
El Salvador,Low SDI
Botswana,Low SDI
Central Europe Eastern Europe and Central Asia,Low SDI
Russia,Low SDI
Moldova,Low SDI
Gambia,Low SDI
Timor,Low SDI
Liberia,Low SDI
Kazakhstan,Low SDI
Maldives,Low SDI
Sierra Leone,Low SDI
Benin,Low SDI
India,Low SDI
Estonia,Low SDI
Angola,Low SDI
Eastern Sub-Saharan Africa,Low SDI
Burundi,Low SDI
South Sudan,Low SDI
Sub-Saharan Africa,Low SDI
Guinea-Bissau,Low SDI
Central Asia,Low SDI
Zimbabwe,Low SDI
Chad,Low SDI
Mauritania,Low-middle SDI
Angola,Low-middle SDI
Georgia,Low-middle SDI
India,Low-middle SDI
Equatorial Guinea,Low-middle SDI
Chad,Low-middle SDI
Moldova,Low-middle SDI
Central Asia,Low-middle SDI
Sierra Leone,Low-middle SDI
Guinea,Low-middle SDI
Finland,Low-middle SDI
Kyrgyzstan,Low-middle SDI
Eswatini,Low-middle SDI
Papua New Guinea,Low-middle SDI
Israel,Low-middle SDI
Rwanda,Low-middle SDI
Nigeria,Low-middle SDI
Burkina Faso,Low-middle SDI
Singapore,Low-middle SDI
Low SDI,Low-middle SDI
Turkmenistan,Low-middle SDI
Togo,Low-middle SDI
Maldives,Low-middle SDI
Zimbabwe,Low-middle SDI
Vietnam,Low-middle SDI
Benin,Low-middle SDI
Burundi,Low-middle SDI
Estonia,Low-middle SDI
China,Low-middle SDI
El Salvador,Low-middle SDI
Greenland,Low-middle SDI
Djibouti,Low-middle SDI
Cameroon,Low-middle SDI
Belarus,Low-middle SDI
Lesotho,Low-middle SDI
Tanzania,Low-middle SDI
Botswana,Low-middle SDI
Gabon,Low-middle SDI
Ghana,Low-middle SDI
Uzbekistan,Low-middle SDI
Central Europe Eastern Europe and Central Asia,Low-middle SDI
Congo,Low-middle SDI
Mauritius,Low-middle SDI
Armenia,Low-middle SDI
Kenya,Low-middle SDI
Eastern Sub-Saharan Africa,Low-middle SDI
Sri Lanka,Low-middle SDI
Sub-Saharan Africa,Low-middle SDI
South Sudan,Low-middle SDI
Lithuania,Low-middle SDI
Kazakhstan,Low-middle SDI
Russia,Low-middle SDI
Ethiopia,Low-middle SDI
Niger,Low-middle SDI
Madagascar,Low-middle SDI
Southeast Asia East Asia and Oceania,Low-middle SDI
Eritrea,Low-middle SDI
Liberia,Low-middle SDI
Democratic Republic of Congo,Low-middle SDI
Guatemala,Low-middle SDI
South Asia,Low-middle SDI
East Asia,Low-middle SDI
Latvia,Low-middle SDI
Mozambique,Low-middle SDI
Senegal,Low-middle SDI
Gambia,Low-middle SDI
Morocco,Low-middle SDI
Guinea-Bissau,Low-middle SDI
Ukraine,Low-middle SDI
Sao Tome and Principe,Low-middle SDI
Central Sub-Saharan Africa,Low-middle SDI
Eastern Europe,Low-middle SDI
Central African Republic,Low-middle SDI
Mali,Low-middle SDI
Guam,Low-middle SDI
Cote d'Ivoire,Low-middle SDI
Timor,Low-middle SDI
Uganda,Low-middle SDI
Mongolia,Low-middle SDI
Somalia,Low-middle SDI
Cape Verde,Low-middle SDI
Tajikistan,Low-middle SDI
Western Sub-Saharan Africa,Low-middle SDI
Lebanon,Luxembourg
High-income,Luxembourg
Myanmar,Luxembourg
Sudan,Luxembourg
Peru,Luxembourg
Seychelles,Luxembourg
Tunisia,Luxembourg
Puerto Rico,Luxembourg
Saint Vincent and the Grenadines,Luxembourg
Central Latin America,Luxembourg
Scotland,Luxembourg
United Kingdom,Luxembourg
Wales,Luxembourg
Brunei,Luxembourg
Latin America and Caribbean,Luxembourg
Thailand,Luxembourg
Bahrain,Luxembourg
Azerbaijan,Luxembourg
Trinidad and Tobago,Luxembourg
Croatia,Luxembourg
New Zealand,Luxembourg
Dominican Republic,Luxembourg
Nicaragua,Luxembourg
Bulgaria,Luxembourg
Uruguay,Luxembourg
Colombia,Luxembourg
Turkey,Luxembourg
Honduras,Luxembourg
Philippines,Luxembourg
Bahamas,Luxembourg
Serbia,Luxembourg
Afghanistan,Luxembourg
Northern Ireland,Luxembourg
Caribbean,Luxembourg
Oman,Luxembourg
Ecuador,Luxembourg
Belize,Luxembourg
Qatar,Luxembourg
United States Virgin Islands,Luxembourg
Libya,Luxembourg
Palestine,Luxembourg
Bermuda,Luxembourg
Suriname,Luxembourg
Saudi Arabia,Luxembourg
Portugal,Luxembourg
Syria,Luxembourg
Iceland,Luxembourg
France,Luxembourg
Kuwait,Luxembourg
Malaysia,Luxembourg
Hungary,Luxembourg
Malta,Luxembourg
Andorra,Luxembourg
Bangladesh,Luxembourg
Denmark,Luxembourg
Greece,Luxembourg
South Africa,Luxembourg
Tonga,Luxembourg
Netherlands,Luxembourg
North Africa and Middle East,Luxembourg
Albania,Luxembourg
England,Luxembourg
Poland,Luxembourg
Mexico,Luxembourg
Bosnia and Herzegovina,Luxembourg
Samoa,Luxembourg
Northern Mariana Islands,Luxembourg
Dominica,Luxembourg
Slovakia,Luxembourg
Bhutan,Luxembourg
North Korea,Luxembourg
United Arab Emirates,Luxembourg
South Korea,Luxembourg
Cuba,Luxembourg
Egypt,Luxembourg
World,Luxembourg
Jordan,Luxembourg
Central Europe,Luxembourg
Malawi,Luxembourg
Belgium,Luxembourg
Middle SDI,Luxembourg
United States,Luxembourg
Indonesia,Luxembourg
Spain,Luxembourg
Micronesia (country),Luxembourg
Cambodia,Luxembourg
Oceania,Luxembourg
Japan,Luxembourg
Venezuela,Luxembourg
Saint Lucia,Luxembourg
Chile,Luxembourg
Algeria,Luxembourg
North America,Luxembourg
Bolivia,Luxembourg
Western Europe,Luxembourg
Barbados,Luxembourg
Laos,Luxembourg
Austria,Luxembourg
Southern Sub-Saharan Africa,Luxembourg
Jamaica,Luxembourg
Namibia,Luxembourg
Argentina,Luxembourg
Pakistan,Luxembourg
Fiji,Luxembourg
Solomon Islands,Luxembourg
Canada,Luxembourg
Iran,Luxembourg
Tropical Latin America,Luxembourg
Antigua and Barbuda,Luxembourg
Italy,Luxembourg
Andean Latin America,Luxembourg
Sweden,Luxembourg
Slovenia,Luxembourg
Germany,Luxembourg
Brazil,Luxembourg
Comoros,Luxembourg
Haiti,Luxembourg
High-middle SDI,Luxembourg
Montenegro,Luxembourg
Cyprus,Luxembourg
Southeast Asia,Luxembourg
Australia,Luxembourg
Costa Rica,Luxembourg
Marshall Islands,Luxembourg
Iraq,Luxembourg
Paraguay,Luxembourg
Panama,Luxembourg
Norway,Luxembourg
Australasia,Luxembourg
Zambia,Luxembourg
Southern Latin America,Luxembourg
Taiwan,Luxembourg
Nepal,Luxembourg
Vanuatu,Luxembourg
Guyana,Luxembourg
Kiribati,Luxembourg
Grenada,Luxembourg
Czechia,Luxembourg
Yemen,Luxembourg
American Samoa,Luxembourg
Romania,Luxembourg
High-income Asia Pacific,Luxembourg
Ireland,Luxembourg
North Macedonia,Luxembourg
Switzerland,Luxembourg
High SDI,Luxembourg
Rwanda,Madagascar
Burundi,Madagascar
Congo,Madagascar
Tajikistan,Madagascar
Niger,Madagascar
Lithuania,Madagascar
Democratic Republic of Congo,Madagascar
Liberia,Madagascar
Central Europe Eastern Europe and Central Asia,Madagascar
Cameroon,Madagascar
Sierra Leone,Madagascar
Mongolia,Madagascar
Mauritius,Madagascar
Zimbabwe,Madagascar
Eastern Europe,Madagascar
Finland,Madagascar
Timor,Madagascar
Djibouti,Madagascar
Singapore,Madagascar
Ukraine,Madagascar
Israel,Madagascar
Angola,Madagascar
Turkmenistan,Madagascar
Guinea-Bissau,Madagascar
Cote d'Ivoire,Madagascar
South Sudan,Madagascar
Central Sub-Saharan Africa,Madagascar
Lesotho,Madagascar
Mozambique,Madagascar
Benin,Madagascar
Armenia,Madagascar
Gambia,Madagascar
China,Madagascar
Greenland,Madagascar
Guinea,Madagascar
South Asia,Madagascar
East Asia,Madagascar
Papua New Guinea,Madagascar
Tanzania,Madagascar
Burkina Faso,Madagascar
Vietnam,Madagascar
Kazakhstan,Madagascar
Maldives,Madagascar
Guatemala,Madagascar
Nigeria,Madagascar
Togo,Madagascar
Sri Lanka,Madagascar
Morocco,Madagascar
Somalia,Madagascar
Eritrea,Madagascar
Sao Tome and Principe,Madagascar
Mauritania,Madagascar
Uzbekistan,Madagascar
Western Sub-Saharan Africa,Madagascar
Eswatini,Madagascar
Cape Verde,Madagascar
Kyrgyzstan,Madagascar
Ghana,Madagascar
Low-middle SDI,Madagascar
Uganda,Madagascar
Kenya,Madagascar
Gabon,Madagascar
Low SDI,Madagascar
Belarus,Madagascar
Estonia,Madagascar
Botswana,Madagascar
Chad,Madagascar
Moldova,Madagascar
Latvia,Madagascar
India,Madagascar
Ethiopia,Madagascar
Russia,Madagascar
Senegal,Madagascar
Equatorial Guinea,Madagascar
Southeast Asia East Asia and Oceania,Madagascar
Guam,Madagascar
Sub-Saharan Africa,Madagascar
Central African Republic,Madagascar
El Salvador,Madagascar
Mali,Madagascar
Eastern Sub-Saharan Africa,Madagascar
Georgia,Madagascar
Central Asia,Madagascar
Samoa,Malawi
Albania,Malawi
Montenegro,Malawi
Saudi Arabia,Malawi
Romania,Malawi
Cuba,Malawi
South Africa,Malawi
Bahamas,Malawi
Southern Sub-Saharan Africa,Malawi
South Korea,Malawi
Kiribati,Malawi
Austria,Malawi
Belgium,Malawi
Dominican Republic,Malawi
Wales,Malawi
Jordan,Malawi
Paraguay,Malawi
Caribbean,Malawi
Algeria,Malawi
Namibia,Malawi
Czechia,Malawi
Brunei,Malawi
Dominica,Malawi
Slovakia,Malawi
Egypt,Malawi
Nepal,Malawi
Lebanon,Malawi
Antigua and Barbuda,Malawi
Turkey,Malawi
Greece,Malawi
Oman,Malawi
Belize,Malawi
Afghanistan,Malawi
Marshall Islands,Malawi
Qatar,Malawi
Colombia,Malawi
Japan,Malawi
Bermuda,Malawi
Bolivia,Malawi
Saint Vincent and the Grenadines,Malawi
United States,Malawi
Honduras,Malawi
Andorra,Malawi
North America,Malawi
